Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Contact,Date1,Date2,Date3,Date4,Date9,Date10,Date11,Date12,Date17,Date19,Date20,Date21
2744,cA-2015-140144,20-06-2015,25-06-2015,sEconD cLaSS,Sc-20770,Stewart cArmichael,coRpoRAte,unITED sTAteS,SAN FranCISCO,cAlifornia,94122,west,FUR-FU-10002253,FUrNItuRE,FurnisHings,"Howard Miller 13"" Diameter Pewter FinisH Round Wall Clock",257.64,6,0,100.4796,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2745,cA-2015-140144,20-06-2015,25-06-2015,sEconD cLaSS,Sc-20770,Stewart cArmichael,coRpoRAte,unITED sTAteS,SAN FranCISCO,cAlifornia,94122,west,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,125.976,3,0.2,47.241,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,24-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2746,cA-2017-163321,07-08-2017,11-08-2017,sEconD cLaSS,FM-14380,Fred McMath,CoNsuMER,unITED sTAteS,Jacksonville,North cArolina,28540,SOUTH,TEC-AC-10004571,Technology,ACcessories,Logitech G700s Rechargeable Gaming Mouse,79.992,1,0.2,21.9978,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,25-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2747,cA-2014-155887,12-05-2014,17-05-2014,standarD CLASS,KT-16480,Kean Thornton,CoNsuMER,unITED sTAteS,Franklin,Massachusetts,2038,East,FUR-TA-10002228,FUrNItuRE,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.056,3,0.3,-130.0104,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,26-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2748,us-2015-165449,22-11-2015,26-11-2015,standarD CLASS,AP-10720,Anne Pryor,home OFFICE,unITED sTAteS,FriSco,Texas,75034,cENtrAL,TEC-AC-10004127,Technology,ACcessories,SanDisk Cruzer 8 GB usB FlasH dRive,27.168,4,0.2,-1.3584,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2749,cA-2015-110247,04-12-2015,08-12-2015,standarD CLASS,RH-19555,Ritsa Hightower,CoNsuMER,unITED sTAteS,Tallahassee,Florida,32303,SOUTH,OFF-BI-10001553,OffICE SUpplIES,Binders,SpineVue Locking Slant-D Ring Binders by cArdinal,8.226,3,0.7,-6.0324,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2750,us-2014-141257,08-06-2014,14-06-2014,standarD CLASS,CS-11950,cArlos Soltero,CoNsuMER,unITED sTAteS,Seattle,WasHington,98115,west,FUR-CH-10002758,FUrNItuRE,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.194,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2751,cA-2014-154669,08-08-2014,11-08-2014,sEconD cLaSS,TM-21010,Tamara Manning,CoNsuMER,unITED sTAteS,VacAville,cAlifornia,95687,west,OFF-ST-10000532,OffICE SUpplIES,StorAge,ADvantus Rolling dRawer Organizers,423.28,11,0,110.0528,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2752,cA-2014-158029,26-05-2014,30-05-2014,standarD CLASS,HF-14995,Herbert Flentye,CoNsuMER,unITED sTAteS,loS anGELES,cAlifornia,90008,west,FUR-CH-10000988,FUrNItuRE,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.5296,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2753,cA-2015-155306,17-04-2015,21-04-2015,standarD CLASS,GA-14515,George AsHbrook,CoNsuMER,unITED sTAteS,SAN FranCISCO,cAlifornia,94122,west,OFF-AR-10003251,OffICE SUpplIES,Art,Prang dRawing Pencil Set,5.56,2,0,2.224,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2754,cA-2015-155306,17-04-2015,21-04-2015,standarD CLASS,GA-14515,George AsHbrook,CoNsuMER,unITED sTAteS,SAN FranCISCO,cAlifornia,94122,west,TEC-AC-10003174,Technology,ACcessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0,129.348,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2755,cA-2015-155306,17-04-2015,21-04-2015,standarD CLASS,GA-14515,George AsHbrook,CoNsuMER,unITED sTAteS,SAN FranCISCO,cAlifornia,94122,west,TEC-PH-10002310,Technology,Phones,Plantronics cAlisto P620-M usB Wireless Speakerphone System,783.96,5,0.2,68.5965,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2756,cA-2015-155306,17-04-2015,21-04-2015,standarD CLASS,GA-14515,George AsHbrook,CoNsuMER,unITED sTAteS,SAN FranCISCO,cAlifornia,94122,west,OFF-AP-10002651,OffICE SUpplIES,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5,0,419.8185,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2757,cA-2015-155306,17-04-2015,21-04-2015,standarD CLASS,GA-14515,George AsHbrook,CoNsuMER,unITED sTAteS,SAN FranCISCO,cAlifornia,94122,west,OFF-PA-10001184,OffICE SUpplIES,Paper,Xerox 1903,11.96,2,0,5.8604,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2758,cA-2016-127775,11-06-2016,13-06-2016,sEconD cLaSS,ES-14020,EricA Smith,CoNsuMER,unITED sTAteS,NEW york CITY,New York,10035,East,TEC-AC-10002402,Technology,ACcessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.991,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2759,cA-2016-146171,11-03-2016,15-03-2016,standarD CLASS,JP-16135,Julie PreScott,home OFFICE,unITED sTAteS,colUMBus,Georgia,31907,SOUTH,FUR-FU-10004270,FUrNItuRE,FurnisHings,"Executive impressions 13"" Clairmont Wall Clock",76.92,4,0,31.5372,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2760,cA-2016-146171,11-03-2016,15-03-2016,standarD CLASS,JP-16135,Julie PreScott,home OFFICE,unITED sTAteS,colUMBus,Georgia,31907,SOUTH,OFF-ST-10001526,OffICE SUpplIES,StorAge,IceBerg Mobile Mega Data/Printer cArt ,481.32,4,0,125.1432,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2761,cA-2014-129574,26-05-2014,29-05-2014,FIRST cLaSs,Dp-13240,Dean perCer,home OFFICE,unITED sTAteS,Murray,Utah,84107,west,OFF-PA-10002893,OffICE SUpplIES,Paper,"WireBound Service cAll Books, 5 1/2"" x 4""",48.4,5,0,23.232,7896541256,13-07-2000,13-07-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,21-Aug-23,Aug-15-2023,14-Aug-23,21-Aug-23
2762,cA-2017-126536,12-10-2017,14-10-2017,FIRST cLaSs,NK-18490,Neil Knudson,home OFFICE,unITED sTAteS,SAN FranCISCO,cAlifornia,94110,west,TEC-AC-10003709,Technology,ACcessories,Maxell 4.7GB DvD-R 5/Pack,0.99,1,0,0.4356,7896541256,03-10-2000,03-10-2000,10-03-2000,02-07-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,22-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2763,cA-2017-126536,12-10-2017,14-10-2017,FIRST cLaSs,NK-18490,Neil Knudson,home OFFICE,unITED sTAteS,SAN FranCISCO,cAlifornia,94110,west,OFF-BI-10001191,OffICE SUpplIES,Binders,cAnvas Sectional Post Binders,101.84,5,0.2,36.917,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2764,cA-2017-165757,22-06-2017,28-06-2017,standarD CLASS,PL-18925,Paul LucAs,home OFFICE,unITED sTAteS,PHILADELPHIA,Pennsylvania,19140,East,OFF-BI-10003166,OffICE SUpplIES,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,-7.5768,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,24-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2765,cA-2017-165757,22-06-2017,28-06-2017,standarD CLASS,PL-18925,Paul LucAs,home OFFICE,unITED sTAteS,PHILADELPHIA,Pennsylvania,19140,East,OFF-BI-10003982,OffICE SUpplIES,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155,5,0.7,-23.8855,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,25-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2766,cA-2017-165757,22-06-2017,28-06-2017,standarD CLASS,PL-18925,Paul LucAs,home OFFICE,unITED sTAteS,PHILADELPHIA,Pennsylvania,19140,East,OFF-ST-10004835,OffICE SUpplIES,StorAge,Plastic Stacking Crates & cAsters,8.928,2,0.2,0.6696,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,26-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2767,cA-2017-167752,15-01-2017,18-01-2017,FIRST cLaSs,RW-19690,Robert Waldorf,CoNsuMER,unITED sTAteS,PHILADELPHIA,Pennsylvania,19134,East,OFF-AP-10000159,OffICE SUpplIES,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384,1,0.2,3.8682,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2768,cA-2017-167752,15-01-2017,18-01-2017,FIRST cLaSs,RW-19690,Robert Waldorf,CoNsuMER,unITED sTAteS,PHILADELPHIA,Pennsylvania,19134,East,OFF-AP-10002945,OffICE SUpplIES,Appliances,Honeywell EnviracAire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,312.676,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2769,us-2015-122140,02-04-2015,07-04-2015,standarD CLASS,MO-17950,Michael Oakman,CoNsuMER,unITED sTAteS,Dallas,Texas,75220,cENtrAL,OFF-AP-10001242,OffICE SUpplIES,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192,2,0.8,-80.48,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2770,us-2015-122140,02-04-2015,07-04-2015,standarD CLASS,MO-17950,Michael Oakman,CoNsuMER,unITED sTAteS,Dallas,Texas,75220,cENtrAL,TEC-AC-10003038,Technology,ACcessories,Kingston Digital DataTraveler 16GB usB 2.0,50.12,7,0.2,-0.6265,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2771,us-2015-122140,02-04-2015,07-04-2015,standarD CLASS,MO-17950,Michael Oakman,CoNsuMER,unITED sTAteS,Dallas,Texas,75220,cENtrAL,TEC-AC-10003289,Technology,ACcessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976,3,0.2,1.7991,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2772,cA-2016-163986,03-09-2016,10-09-2016,standarD CLASS,JJ-15445,jEnnifer Jackson,CoNsuMER,unITED sTAteS,WaukesHa,WiSconsin,53186,cENtrAL,OFF-ST-10000918,OffICE SUpplIES,StorAge,Crate-A-Files,54.5,5,0,14.17,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2773,cA-2017-158967,10-12-2017,12-12-2017,FIRST cLaSs,BT-11680,Brian Thompson,CoNsuMER,unITED sTAteS,Fort Lauderdale,Florida,33311,SOUTH,FUR-FU-10001940,FUrNItuRE,FurnisHings,Staple-based wall hangings,19.104,3,0.2,5.7312,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2774,cA-2016-131576,22-11-2016,26-11-2016,standarD CLASS,RD-19585,Rob Dowd,CoNsuMER,unITED sTAteS,Detroit,Michigan,48205,cENtrAL,OFF-BI-10002852,OffICE SUpplIES,Binders,Ibico Standard Transparent Covers,49.44,3,0,24.2256,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2775,cA-2017-143455,11-11-2017,18-11-2017,standarD CLASS,ML-17755,Max Ludwig,home OFFICE,unITED sTAteS,Springfield,Ohio,45503,East,OFF-PA-10004451,OffICE SUpplIES,Paper,Xerox 222,10.368,2,0.2,3.6288,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2776,cA-2016-144729,21-10-2016,25-10-2016,standarD CLASS,jE-15745,joel EATON,CoNsuMER,unITED sTAteS,San Diego,cAlifornia,92037,west,OFF-ST-10004804,OffICE SUpplIES,StorAge,"Belkin 19"" Vented Equipment sHelf, Black",154.44,3,0,1.5444,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2777,cA-2015-127019,21-12-2015,25-12-2015,standarD CLASS,ER-13855,Elpida Rittenbach,coRpoRAte,unITED sTAteS,Colorado Springs,Colorado,80906,west,OFF-AP-10003971,OffICE SUpplIES,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984,7,0.2,4.5738,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2778,cA-2015-138534,17-07-2015,19-07-2015,sEconD cLaSS,jm-15535,jEssicA Myrick,CoNsuMER,unITED sTAteS,BakerSfield,cAlifornia,93309,west,FUR-BO-10003159,FUrNItuRE,BookcAses,"Sauder cAmden County Collection Libraries, Planked Cherry FinisH",195.466,2,0.15,-13.7976,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2779,cA-2017-108322,30-04-2017,05-05-2017,standarD CLASS,SS-20140,Saphhira sHifley,coRpoRAte,unITED sTAteS,Pompano Beach,Florida,33068,SOUTH,FUR-FU-10001935,FUrNItuRE,FurnisHings,3M Hangers With Command Adhesive,23.68,8,0.2,6.216,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2780,cA-2017-108322,30-04-2017,05-05-2017,standarD CLASS,SS-20140,Saphhira sHifley,coRpoRAte,unITED sTAteS,Pompano Beach,Florida,33068,SOUTH,TEC-AC-10003433,Technology,ACcessories,Maxell 4.7GB DvD+R 5/Pack,2.376,3,0.2,0.7425,7896541256,13-07-2000,13-07-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,21-Aug-23,Aug-15-2023,14-Aug-23,21-Aug-23
2781,cA-2017-167668,06-05-2017,08-05-2017,FIRST cLaSs,TC-21295,Toby cArlisle,CoNsuMER,unITED sTAteS,NEW york CITY,New York,10035,East,OFF-LA-10004544,OffICE SUpplIES,Labels,Avery 505,59.2,4,0,29.6,7896541256,03-10-2000,03-10-2000,10-03-2000,02-07-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,22-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2782,cA-2017-146724,20-11-2017,27-11-2017,standarD CLASS,HG-15025,Hunter Glantz,CoNsuMER,unITED sTAteS,LAKeviLLE,Minnesota,55044,cENtrAL,OFF-AR-10001026,OffICE SUpplIES,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22,10,0,9.68,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2783,cA-2016-139878,11-11-2016,16-11-2016,standarD CLASS,LD-17005,Lisa DeCherney,CoNsuMER,unITED sTAteS,Detroit,Michigan,48234,cENtrAL,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,24-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2784,us-2016-106677,05-11-2016,10-11-2016,standarD CLASS,AS-10285,AlejandRo Savely,coRpoRAte,unITED sTAteS,PHILADELPHIA,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,2,0.4,-15.992,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,25-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2785,cA-2016-116974,09-10-2016,15-10-2016,standarD CLASS,mp-17965,Michael Paige,coRpoRAte,unITED sTAteS,TROY,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,4,0.4,-15.5844,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,26-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2786,cA-2015-149972,21-09-2015,23-09-2015,FIRST cLaSs,CD-12790,Cynthia Delaney,home OFFICE,unITED sTAteS,loS anGELES,cAlifornia,90036,west,FUR-CH-10004997,FUrNItuRE,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,0,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2787,cA-2015-149972,21-09-2015,23-09-2015,FIRST cLaSs,CD-12790,Cynthia Delaney,home OFFICE,unITED sTAteS,loS anGELES,cAlifornia,90036,west,OFF-FA-10002763,OffICE SUpplIES,Fasteners,ADvantus Map Pennant FlAgs and Round Head Tacks,7.9,2,0,2.528,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2788,us-2014-117744,02-12-2014,06-12-2014,standarD CLASS,MD-17860,Michael Dominguez,coRpoRAte,unITED sTAteS,Corpus Christi,Texas,78415,cENtrAL,FUR-FU-10001588,FUrNItuRE,FurnisHings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2789,us-2014-117744,02-12-2014,06-12-2014,standarD CLASS,MD-17860,Michael Dominguez,coRpoRAte,unITED sTAteS,Corpus Christi,Texas,78415,cENtrAL,OFF-AR-10000940,OffICE SUpplIES,Art,Newell 343,16.464,7,0.2,1.4406,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2790,us-2014-117744,02-12-2014,06-12-2014,standarD CLASS,MD-17860,Michael Dominguez,coRpoRAte,unITED sTAteS,Corpus Christi,Texas,78415,cENtrAL,FUR-FU-10002759,FUrNItuRE,FurnisHings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.976,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2791,cA-2014-125514,21-09-2014,22-09-2014,FIRST cLaSs,bm-11650,Brian Moss,coRpoRAte,unITED sTAteS,Omaha,NeBraska,68104,cENtrAL,OFF-AP-10000358,OffICE SUpplIES,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2,0,7.5284,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2792,cA-2014-125514,21-09-2014,22-09-2014,FIRST cLaSs,bm-11650,Brian Moss,coRpoRAte,unITED sTAteS,Omaha,NeBraska,68104,cENtrAL,OFF-AP-10003281,OffICE SUpplIES,Appliances,ACco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0,10.881,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2793,cA-2014-125514,21-09-2014,22-09-2014,FIRST cLaSs,bm-11650,Brian Moss,coRpoRAte,unITED sTAteS,Omaha,NeBraska,68104,cENtrAL,OFF-PA-10000029,OffICE SUpplIES,Paper,Xerox 224,6.48,1,0,3.1104,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2794,cA-2014-154599,12-04-2014,17-04-2014,standarD CLASS,KN-16450,Kean Nguyen,coRpoRAte,unITED sTAteS,Redondo Beach,cAlifornia,90278,west,TEC-PH-10001557,Technology,Phones,Pyle Pmp37LED,1075.088,14,0.2,94.0702,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2795,cA-2014-154599,12-04-2014,17-04-2014,standarD CLASS,KN-16450,Kean Nguyen,coRpoRAte,unITED sTAteS,Redondo Beach,cAlifornia,90278,west,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4,0.2,38.3572,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2796,cA-2014-154599,12-04-2014,17-04-2014,standarD CLASS,KN-16450,Kean Nguyen,coRpoRAte,unITED sTAteS,Redondo Beach,cAlifornia,90278,west,OFF-BI-10002764,OffICE SUpplIES,Binders,Recycled Pressboard Report Cover with ReinforCed Top Hinge,18.088,7,0.2,6.5569,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2797,cA-2014-154599,12-04-2014,17-04-2014,standarD CLASS,KN-16450,Kean Nguyen,coRpoRAte,unITED sTAteS,Redondo Beach,cAlifornia,90278,west,FUR-BO-10001337,FUrNItuRE,BookcAses,O'Sullivan Living Dimensions 2-sHelf BookcAses,308.499,3,0.15,-18.147,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2798,cA-2017-158743,20-10-2017,27-10-2017,standarD CLASS,IG-15085,Ivan Gibson,CoNsuMER,unITED sTAteS,Little Rock,Arkansas,72209,SOUTH,OFF-AR-10002257,OffICE SUpplIES,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4,0,4.1416,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
2799,cA-2017-158743,20-10-2017,27-10-2017,standarD CLASS,IG-15085,Ivan Gibson,CoNsuMER,unITED sTAteS,Little Rock,Arkansas,72209,SOUTH,OFF-PA-10001019,OffICE SUpplIES,Paper,Xerox 1884,39.96,2,0,18.7812,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
2800,cA-2017-158743,20-10-2017,27-10-2017,standarD CLASS,IG-15085,Ivan Gibson,CoNsuMER,unITED sTAteS,Little Rock,Arkansas,72209,SOUTH,OFF-BI-10003364,OffICE SUpplIES,Binders,Binding Machine Supplies,145.85,5,0,70.008,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
